1004_5.txt,981,0,22,0,0,0,0,32,3,3,0,0,51,11,54,0,6,11,7,5,0,3,5,4,2,4,2,0,0,0,0,1,0,21,5,7,9,2,3,1,9,7,7,2,5,8,5,1,4,0,3,25,31,3,1,8,0,1,0,0,0,0,0,0,0,389,63,100,169,543,95,89,231,292,8,50,139,108,313,320,76,5,260,293,391,127,49,89,8,65,3,0,0,0,0
1004_6.txt,651,0,17,0,0,0,0,0,0,0,0,0,26,21,36,0,8,12,7,6,7,4,2,4,1,2,2,0,0,0,0,0,0,13,5,5,4,2,0,1,4,8,6,1,1,9,2,0,1,0,3,22,19,2,2,5,0,3,0,0,0,0,0,0,0,229,45,73,145,341,54,44,148,158,9,27,101,61,197,240,45,8,166,169,293,96,38,46,4,43,5,0,0,0,0
1004_7.txt,63,0,1,0,0,0,0,1,0,0,0,0,0,3,12,0,1,2,1,1,1,1,2,0,0,0,3,0,0,0,0,0,0,3,1,4,1,3,0,1,1,0,1,1,0,1,3,0,2,0,1,4,7,3,0,0,0,0,0,0,0,0,0,0,0,30,5,4,14,33,4,10,11,13,0,3,7,14,19,15,3,0,16,15,22,10,0,6,0,3,0,0,0,0,0
1005_1.txt,454,0,0,0,0,0,0,0,0,0,0,0,23,6,27,0,1,5,3,4,3,3,1,4,2,4,0,0,0,0,0,0,0,10,2,4,1,3,2,1,3,5,2,1,1,4,1,2,1,0,1,12,9,1,0,6,0,0,0,0,0,0,0,0,0,191,28,38,64,227,49,52,105,129,3,17,72,40,138,129,35,0,118,119,211,65,20,38,2,38,5,0,0,0,0
1005_2.txt,439,0,8,0,0,0,0,14,2,2,0,0,21,0,35,0,3,11,10,3,7,2,1,3,3,2,0,0,0,0,0,0,0,8,2,0,0,0,1,1,1,3,1,1,3,10,3,0,1,0,1,10,8,3,0,10,0,0,0,0,0,0,0,0,0,209,33,49,70,207,32,52,127,129,0,13,56,38,131,123,46,0,137,119,214,47,22,39,2,29,2,0,0,0,0
1005_3.txt,563,0,3,0,0,0,0,0,1,1,0,0,30,21,31,0,5,9,10,5,3,6,1,2,2,2,0,1,0,0,0,0,0,9,0,13,6,0,3,0,1,15,5,3,2,1,3,1,2,0,3,7,13,0,0,11,0,0,0,0,0,0,0,0,0,218,23,63,87,313,72,64,120,184,4,29,93,67,192,187,44,4,198,153,253,65,19,42,5,43,4,0,0,0,0
1005_4.txt,430,0,8,0,0,0,0,14,0,0,0,0,23,8,26,0,0,2,3,3,3,0,2,1,1,4,0,2,0,0,0,0,0,17,1,1,2,2,0,2,2,3,3,0,0,2,2,1,0,0,1,8,8,0,0,3,0,1,0,0,0,0,0,0,0,170,29,57,70,240,59,43,102,105,3,20,64,28,158,148,37,1,117,107,198,57,22,43,2,37,6,0,0,0,0
1005_5.txt,506,0,2,0,0,0,1,12,0,0,0,0,23,3,30,0,4,3,4,3,5,0,2,1,3,1,0,0,0,0,0,1,0,15,3,1,4,0,2,2,2,3,3,0,1,10,0,2,1,0,3,15,14,0,0,5,0,0,0,0,0,0,0,0,0,217,36,45,86,279,58,71,105,168,2,15,89,59,171,156,52,1,116,168,209,65,19,42,5,40,6,0,0,0,0
1005_6.txt,638,0,14,0,0,0,0,26,0,0,0,0,39,3,40,0,2,7,1,4,3,1,2,2,3,2,0,0,0,0,0,0,0,10,2,6,3,5,2,2,3,9,1,0,0,2,0,1,0,0,1,8,12,0,0,11,0,2,0,0,0,0,0,0,0,243,47,78,93,330,54,70,166,182,4,27,121,48,199,211,54,4,155,187,258,87,34,59,11,68,3,0,0,0,0
1005_7.txt,526,0,5,0,0,0,0,15,0,0,0,0,21,2,28,0,5,1,2,2,2,2,1,0,0,1,0,1,0,0,0,0,0,12,1,2,2,1,0,0,1,8,3,1,1,6,1,1,1,1,0,21,13,2,0,3,0,1,0,0,0,0,0,0,0,231,47,41,88,270,54,64,134,149,0,26,95,63,142,162,48,5,132,164,236,76,20,44,3,30,0,0,0,0,0
1006_1.txt,533,0,16,0,0,0,0,6,0,0,0,0,24,11,22,0,1,1,2,2,0,1,1,2,1,1,0,0,0,0,0,0,0,9,0,0,5,0,0,0,1,10,0,1,0,1,1,1,0,0,2,20,5,0,0,4,0,1,0,2,0,2,0,0,0,206,31,74,106,266,58,52,138,140,6,24,78,43,196,185,50,2,125,134,189,69,24,61,0,51,11,0,0,0,0
1006_2.txt,487,0,4,0,0,0,0,0,1,1,0,0,19,11,26,0,2,14,8,3,4,5,2,4,6,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,2,2,0,5,1,0,0,0,0,0,21,7,4,0,5,0,0,0,0,0,0,0,0,0,179,25,55,86,243,62,54,117,155,3,14,55,57,177,169,45,3,136,143,227,76,19,41,2,16,1,0,0,0,0
1006_3.txt,776,0,0,0,0,0,0,0,3,3,0,0,24,3,39,0,1,3,1,0,1,0,1,1,1,2,4,0,0,0,0,0,0,24,4,2,0,2,7,0,2,5,6,2,3,21,3,0,0,0,0,40,17,4,0,2,0,0,0,0,0,0,0,0,0,265,55,78,115,402,85,91,181,290,4,37,131,67,278,240,65,4,186,290,324,114,36,58,3,53,10,0,0,0,0
1006_4.txt,470,0,0,0,0,0,0,1,0,0,0,0,11,11,19,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,10,7,2,0,3,0,3,1,2,5,1,0,6,2,1,2,1,2,16,15,0,0,1,0,0,0,0,0,0,0,0,0,190,42,53,69,255,46,65,122,141,2,30,79,48,150,153,32,4,122,171,220,60,12,22,2,34,2,0,0,0,0
1006_5.txt,1009,0,6,0,0,0,1,6,1,1,0,0,34,23,50,0,12,18,12,7,7,3,7,2,2,3,5,0,0,0,0,0,0,22,9,3,5,3,2,1,3,16,5,1,1,6,3,2,1,0,2,15,18,0,0,20,0,2,0,0,0,0,0,0,0,430,77,102,169,529,86,138,229,283,3,38,168,83,364,328,85,5,238,260,413,113,43,96,9,79,7,0,0,0,0
1007_1.txt,436,0,4,0,0,0,0,12,2,2,0,0,25,6,20,0,4,5,5,6,0,4,1,0,1,0,1,0,0,0,0,1,0,8,1,1,1,2,1,3,1,2,1,1,0,5,0,0,2,0,1,7,13,0,0,5,0,0,0,0,0,0,0,0,0,165,25,45,64,256,54,70,97,114,2,17,85,41,146,140,41,1,118,141,161,61,31,31,6,41,3,0,0,0,0
1007_2.txt,632,0,22,0,0,0,0,18,1,1,0,0,29,3,37,0,2,5,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,11,2,1,3,1,0,2,11,4,1,1,2,8,1,0,0,0,2,16,10,1,0,12,0,0,0,0,0,0,0,0,0,244,39,63,99,341,69,91,159,177,3,26,123,53,192,195,61,2,189,212,224,79,21,52,4,56,7,0,0,0,0
1007_3.txt,315,0,0,0,0,0,0,3,0,0,0,0,16,2,14,0,4,2,3,4,3,4,0,3,1,0,1,0,0,0,0,0,0,11,2,1,0,0,0,1,0,5,0,3,2,1,3,1,1,0,3,2,8,2,0,0,0,0,0,0,0,0,0,0,0,127,20,33,48,161,28,44,77,85,1,19,60,29,111,82,26,1,77,116,131,45,8,31,4,24,6,0,0,0,0
1007_4.txt,529,0,4,0,0,0,0,18,0,0,0,0,26,3,22,0,8,7,7,4,3,0,1,0,0,1,1,0,0,0,0,1,0,6,2,3,1,2,1,2,1,4,1,0,1,2,0,0,1,0,0,8,26,2,2,5,0,0,0,0,0,0,0,0,0,174,29,60,79,303,57,86,118,155,5,17,93,45,181,177,56,2,128,165,204,60,16,44,3,48,5,0,0,0,0
1007_5.txt,562,0,0,0,0,0,1,16,0,0,0,0,31,5,24,0,4,16,12,6,4,9,6,4,0,3,0,0,0,0,0,0,0,9,2,8,6,4,2,1,1,2,1,0,0,4,1,2,0,0,1,11,22,1,0,2,0,0,0,0,0,0,0,0,0,195,36,54,98,324,64,96,135,176,1,22,97,49,202,169,59,2,145,197,213,56,27,34,4,46,1,0,0,0,0
1007_6.txt,586,0,2,0,0,0,0,14,0,0,0,0,23,3,25,0,11,17,8,6,7,3,4,4,4,1,1,0,0,0,0,1,0,14,8,2,0,0,5,1,2,2,1,2,1,5,1,3,1,0,0,14,15,1,0,3,0,0,0,0,0,0,0,0,0,218,40,54,89,300,68,98,114,208,1,30,134,37,208,154,67,2,154,215,231,87,23,42,2,45,3,0,0,0,0
1007_7.txt,793,0,23,0,0,0,0,23,1,1,0,0,31,13,49,0,0,2,0,0,0,1,1,0,1,0,0,2,0,1,0,0,0,9,5,1,5,2,1,1,3,13,5,0,2,16,3,3,2,0,1,20,12,1,0,9,0,1,0,0,0,0,0,0,0,313,57,72,129,404,63,91,208,229,3,29,145,77,235,268,66,1,166,221,335,105,44,72,4,71,15,0,0,0,0
1007_8.txt,1158,0,40,0,0,0,0,19,0,0,0,0,55,9,68,0,1,5,3,5,2,3,1,2,0,1,0,1,0,0,0,1,0,10,5,11,3,6,0,3,4,14,3,3,1,18,7,2,2,0,2,14,18,0,0,20,0,4,0,0,0,0,0,0,0,451,66,109,182,628,125,150,284,322,6,59,196,112,362,369,111,4,257,297,536,137,54,112,8,96,12,0,0,0,0
1008_1.txt,509,0,12,0,0,0,0,17,4,4,0,0,14,14,41,1,14,20,13,7,5,7,3,5,2,6,1,0,0,0,0,0,0,25,5,5,3,14,4,9,8,5,4,0,7,14,9,3,3,1,4,27,25,5,1,4,0,1,0,0,0,0,0,0,0,204,36,50,65,298,48,72,116,127,5,20,82,42,177,155,55,1,157,173,183,73,23,38,0,46,2,0,0,0,0
1008_2.txt,601,0,17,0,0,0,0,25,2,2,0,0,21,21,48,0,15,12,8,2,0,3,2,2,2,0,1,0,0,0,0,1,0,26,11,11,9,14,3,6,11,12,5,3,19,6,11,8,1,0,7,30,14,20,2,6,0,2,0,0,0,0,0,0,0,251,66,48,89,309,52,61,126,152,3,22,99,59,170,183,34,3,164,171,239,94,28,53,5,39,0,0,0,0,0
1008_3.txt,610,0,17,0,0,0,0,12,3,3,0,0,19,26,44,0,12,28,16,6,6,4,3,4,8,6,4,0,0,0,0,0,0,28,10,7,7,11,0,4,3,9,8,1,21,5,8,6,4,0,3,29,24,17,0,9,1,1,0,0,0,0,0,0,0,226,31,71,109,289,68,74,124,177,2,24,98,52,191,193,46,5,166,143,259,100,24,60,0,42,3,0,0,0,0
1008_4.txt,509,0,11,0,0,0,0,17,4,4,0,0,14,14,41,1,14,20,13,7,5,7,3,5,2,6,1,0,0,0,0,0,0,25,5,5,3,14,4,9,8,5,4,0,7,14,9,3,3,1,4,27,25,5,1,4,0,1,0,0,0,0,0,0,0,204,36,50,65,298,48,72,116,127,5,20,82,42,177,155,55,1,157,173,183,73,23,38,0,46,2,0,0,0,0
1008_5.txt,534,0,15,0,0,0,2,13,3,3,0,0,25,11,36,0,9,13,6,2,2,5,2,1,0,1,1,0,0,0,0,0,0,33,6,8,5,6,3,4,6,11,4,2,6,13,7,2,4,1,9,23,22,10,1,11,0,1,0,0,0,0,0,0,0,283,48,60,59,285,39,66,114,131,2,25,97,64,159,149,46,2,150,132,240,65,29,46,2,48,3,0,0,0,0
1009_1.txt,396,0,6,0,0,0,0,9,4,4,0,0,19,20,28,2,3,8,4,7,4,0,1,2,1,4,1,0,0,0,0,0,0,29,1,2,1,3,1,2,3,5,4,1,2,7,3,0,0,0,2,13,16,6,2,4,1,0,0,0,0,0,0,0,0,165,36,47,74,180,53,33,78,93,5,28,66,31,133,132,38,3,110,110,154,76,12,35,2,21,4,0,0,0,0
1009_2.txt,307,0,0,0,0,0,0,8,3,3,0,0,10,10,25,0,5,13,7,3,2,1,2,3,0,2,1,0,0,0,0,0,0,20,2,0,1,1,1,2,11,0,2,3,3,1,4,0,0,0,1,20,15,4,0,4,0,0,0,0,0,0,0,0,0,120,24,22,48,148,39,25,59,67,3,9,44,25,89,93,21,1,103,89,116,59,12,29,2,23,1,0,0,0,0
1009_3.txt,812,0,0,0,0,0,0,23,9,9,0,0,29,31,59,0,8,28,17,10,7,8,2,6,5,2,3,0,0,0,0,0,0,40,6,2,7,2,1,1,5,6,6,0,24,2,3,4,0,1,2,30,17,24,0,3,0,0,0,0,0,0,0,0,0,273,59,65,185,366,93,68,160,208,4,31,129,53,283,247,68,6,229,209,312,158,37,62,4,43,4,0,0,0,0
1009_4.txt,808,0,0,0,0,0,0,18,6,6,0,0,28,32,62,0,10,21,12,15,7,5,6,4,4,7,3,0,0,0,0,0,0,25,5,3,2,1,12,0,7,7,4,1,3,12,5,4,0,0,2,21,39,0,2,4,0,0,0,0,0,0,0,0,0,268,58,74,182,411,88,94,194,249,2,43,154,40,250,239,69,4,185,235,352,112,27,74,5,37,14,0,0,0,0
1009_5.txt,566,0,0,0,0,0,0,14,3,3,0,0,23,23,38,0,11,18,7,10,3,4,10,3,1,2,3,0,0,0,0,0,0,29,7,5,1,0,2,3,7,5,4,2,1,2,3,1,2,0,0,12,20,0,0,12,0,0,0,0,0,0,0,0,0,196,56,58,121,281,63,70,141,147,4,31,106,39,202,190,36,3,145,137,228,111,20,59,2,36,4,0,0,0,0
